:START_ID;:END_ID;corresponding_author:boolean;:TYPE
Federico Barrero;7991636;True;WRITTEN_BY
M. Rocío Martínez-Torres;7991636;False;WRITTEN_BY
Sergio Gallardo Vázquez;7991636;False;WRITTEN_BY
Sergio L. Toral Marín;7991636;False;WRITTEN_BY
Thomas J. Cavicchi;7991637;True;WRITTEN_BY
Chika O. Nwankpa;7991638;True;WRITTEN_BY
Saffet Ayasun;7991638;False;WRITTEN_BY
Lachlan M. MacKinnon;7991639;True;WRITTEN_BY
Olaf Hallan Graven;7991639;False;WRITTEN_BY
Craig Iaboni;7991640;True;WRITTEN_BY
Heydi Dominguez;7991640;False;WRITTEN_BY
Pramod Abichandani;7991640;False;WRITTEN_BY
Prateek Shekhar;7991640;False;WRITTEN_BY
Alan Scottedward Hodel;7991641;True;WRITTEN_BY
John Y. Hung;7991641;False;WRITTEN_BY
Stuart W. Wentworth;7991641;False;WRITTEN_BY
Thaddeus A. Roppel;7991641;False;WRITTEN_BY
Fulya Kula;7991642;True;WRITTEN_BY
Nelly Litvak;7991642;False;WRITTEN_BY
Tracy S. Craig;7991642;False;WRITTEN_BY
Julie-Ann Sime;7991643;True;WRITTEN_BY
Manish Malik;7991643;False;WRITTEN_BY
Lalit Kumar Singh;7991644;True;WRITTEN_BY
Pooja Singh;7991644;False;WRITTEN_BY
José García 0001;7991645;True;WRITTEN_BY
Álvaro Alesanco;7991645;False;WRITTEN_BY
Adam Kirn;7991646;True;WRITTEN_BY
Allison Godwin;7991646;False;WRITTEN_BY
Beverly Ma;7991646;False;WRITTEN_BY
Deacon Steve Frezza;7991646;False;WRITTEN_BY
Diane T. Rover;7991646;False;WRITTEN_BY
Geoff Potvin;7991646;False;WRITTEN_BY
Hank Boone;7991646;False;WRITTEN_BY
Jacqueline Doyle;7991646;False;WRITTEN_BY
Jacqueline Rohde;7991646;False;WRITTEN_BY
James J. Sluss;7991646;False;WRITTEN_BY
James R. Rowland;7991646;False;WRITTEN_BY
Kavyashree Prakashan;7991646;False;WRITTEN_BY
Lisa Benson 0001;7991646;False;WRITTEN_BY
Manuel Caeiro-Rodríguez;7991646;False;WRITTEN_BY
Mark Allen Weiss;7991646;False;WRITTEN_BY
Martin Reisslein;7991646;False;WRITTEN_BY
Michael L. Pate;7991646;False;WRITTEN_BY
Oenardi Lawanto;7991646;False;WRITTEN_BY
Predrag Pale;7991646;False;WRITTEN_BY
Presentacion Rivera-Reyes;7991646;False;WRITTEN_BY
Robert C. N. Pilawa-Podgurski;7991646;False;WRITTEN_BY
Sarah E. Zappe;7991646;False;WRITTEN_BY
Sarah Kate Wilson;7991646;False;WRITTEN_BY
Stephanie Cutler;7991646;False;WRITTEN_BY
Susan M. Lord;7991646;False;WRITTEN_BY
Thomas A. Litzinger;7991646;False;WRITTEN_BY
Eric H. Allen;7991647;True;WRITTEN_BY
Jeffrey Chapman;7991647;False;WRITTEN_BY
Marija D. Ilic;7991647;False;WRITTEN_BY
Niels LaWhite;7991647;False;WRITTEN_BY
Yong Yoon;7991647;False;WRITTEN_BY
Mihaela Elena Radu;7991648;True;WRITTEN_BY
Shannon M. Sexton;7991648;False;WRITTEN_BY
Alejandra J. Magana;7991649;True;WRITTEN_BY
Aparajita Jaiswal;7991649;False;WRITTEN_BY
Jennifer C. Richardson;7991649;False;WRITTEN_BY
Mariana Zamora Bula;7991649;False;WRITTEN_BY
Mohammad Shams Ud Duha;7991649;False;WRITTEN_BY
Theodora Loyce Amuah;7991649;False;WRITTEN_BY
Kevin Hart;7991650;True;WRITTEN_BY
Reena Dahle;7991650;False;WRITTEN_BY
Sean Hart;7991650;False;WRITTEN_BY
Biplab Sikdar 0001;7991651;True;WRITTEN_BY
George Nagy;7991651;False;WRITTEN_BY
Robert M. O'Connell;7991652;True;WRITTEN_BY
Dimitris Stavrinoudis;7991653;True;WRITTEN_BY
Meletis Margaritis;7991653;False;WRITTEN_BY
Michalis Nik Xenos;7991653;False;WRITTEN_BY
Nikolaos M. Avouris;7991653;False;WRITTEN_BY
Iain Skinner;7991654;True;WRITTEN_BY
Pam Mort;7991654;False;WRITTEN_BY
Chad G. Rose;7991655;True;WRITTEN_BY
Craig G. McDonald;7991655;False;WRITTEN_BY
Janelle P. Clark;7991655;False;WRITTEN_BY
Marcia K. O'Malley;7991655;False;WRITTEN_BY
A. N. M. Shariful Islam;7991656;True;WRITTEN_BY
Robert M. Nelson;7991656;False;WRITTEN_BY
Daniel L. Armentrout;7991657;True;WRITTEN_BY
Paul J. Rullkoetter;7991657;False;WRITTEN_BY
Richard W. Quine;7991657;False;WRITTEN_BY
Ronald R. DeLyser;7991657;False;WRITTEN_BY
Gayatri Prabhu;7991658;True;WRITTEN_BY
P. Mohana Shankar;7991658;False;WRITTEN_BY
Chetan S. Sankar;7991659;True;WRITTEN_BY
P. K. Raju;7991659;False;WRITTEN_BY
Victor Wacham A. Mbarika;7991659;False;WRITTEN_BY
Nurul I. Sarkar;7991660;True;WRITTEN_BY
Andrea Schwandt;7991661;True;WRITTEN_BY
Marco Winzker;7991661;False;WRITTEN_BY
Jonathan Bondzie;7991662;True;WRITTEN_BY
Paul Kitcho;7991662;False;WRITTEN_BY
Ralph M. Ford;7991662;False;WRITTEN_BY
Hsu-Chan Kuo;7991663;True;WRITTEN_BY
Jung-San Chen;7991663;False;WRITTEN_BY
Ming-Tzu Ho;7991663;False;WRITTEN_BY
Ting-Wei Hou;7991663;False;WRITTEN_BY
Ya-Ting Carolyn Yang;7991663;False;WRITTEN_BY
Luis E. Anido-Rifón;7991664;True;WRITTEN_BY
Manuel J. Fernández-Iglesias;7991664;False;WRITTEN_BY
Martín Llamas Nistal;7991664;False;WRITTEN_BY
Frederick C. Berry;7991665;True;WRITTEN_BY
James Condron;7991665;False;WRITTEN_BY
Margaret L. Phillips;7991665;False;WRITTEN_BY
Phillip A. Sanger;7991665;False;WRITTEN_BY
Francesco Colace;7991666;True;WRITTEN_BY
Massimo De Santo;7991666;False;WRITTEN_BY
Antonio Manuel López Peña;7991667;True;WRITTEN_BY
David Gerónimo;7991667;False;WRITTEN_BY
Joan Serrat 0002;7991667;False;WRITTEN_BY
Ramón Baldrich;7991667;False;WRITTEN_BY
Allison L. Kirchhoff;7991668;True;WRITTEN_BY
Frances Lawrenz;7991668;False;WRITTEN_BY
James J. Marti;7991668;False;WRITTEN_BY
Maryam Jalali;7991668;False;WRITTEN_BY
Stephen A. Campbell;7991668;False;WRITTEN_BY
Marjan Mernik;7991669;True;WRITTEN_BY
Viljem Zumer;7991669;False;WRITTEN_BY
David Braun;7991670;True;WRITTEN_BY
Fanny Camelia;7991671;True;WRITTEN_BY
Monica B. Behrend;7991671;False;WRITTEN_BY
Timothy L. J. Ferris;7991671;False;WRITTEN_BY
Daniel F. Coutinho;7991672;True;WRITTEN_BY
José Felipe Haffner;7991672;False;WRITTEN_BY
Luís Fernando Alves Pereira;7991672;False;WRITTEN_BY
Bea-Chu Chiao;7991673;True;WRITTEN_BY
Kuo-En Chang;7991673;False;WRITTEN_BY
Rong-Shue Hsiao;7991673;False;WRITTEN_BY
Sei-Wang Chen;7991673;False;WRITTEN_BY
Mia Allen;7991674;True;WRITTEN_BY
Sukhpal Singh Gill;7991674;False;WRITTEN_BY
Usman Naeem;7991674;False;WRITTEN_BY
Irwin S. Goldberg;7991675;True;WRITTEN_BY
Michael G. Block;7991675;False;WRITTEN_BY
Roland E. Rojas;7991675;False;WRITTEN_BY
Hsiung-Cheng Lin;7991676;True;WRITTEN_BY
Ban-Leong Ooi;7991677;True;WRITTEN_BY
Mook-Seng Leong;7991677;False;WRITTEN_BY
Alex Sandro Gomes;7991678;True;WRITTEN_BY
Francisco Petrônio Alencar de Medeiros;7991678;False;WRITTEN_BY
Gopalkrishna Joshi;7991679;True;WRITTEN_BY
Kaushik Mallibhat;7991679;False;WRITTEN_BY
Rohit Kandakatla;7991679;False;WRITTEN_BY
Unnati Koppikar;7991679;False;WRITTEN_BY
Antonio de Amescua Seco;7991680;True;WRITTEN_BY
Arturo Mora-Soto;7991680;False;WRITTEN_BY
Fuensanta Medina-Domínguez;7991680;False;WRITTEN_BY
María Isabel Sánchez Segura;7991680;False;WRITTEN_BY
Bill Williams;7991681;True;WRITTEN_BY
Lorraine N. Fleming;7991681;False;WRITTEN_BY
Robin S. Adams;7991681;False;WRITTEN_BY
Shannon M. Chance;7991681;False;WRITTEN_BY
Tom Goldfinch;7991681;False;WRITTEN_BY
Christian H. Ritz;7991682;True;WRITTEN_BY
David Stirling;7991682;False;WRITTEN_BY
Montserrat Ros;7991682;False;WRITTEN_BY
Peter James Vial;7991682;False;WRITTEN_BY
Sasha Nikolic;7991682;False;WRITTEN_BY
A. Muñoz-Sánchez;7991683;True;WRITTEN_BY
B. Savoini;7991683;False;WRITTEN_BY
Belén Ruíz-Mezcua;7991683;False;WRITTEN_BY
Lourdes Moreno 0001;7991683;False;WRITTEN_BY
R. Domínguez-Reyes;7991683;False;WRITTEN_BY
Jan Stecha;7991684;True;WRITTEN_BY
Jirka Roubal;7991684;False;WRITTEN_BY
Petr Husek;7991684;False;WRITTEN_BY
Edgar Alejandro Rivas-Araiza;7991685;True;WRITTEN_BY
Gilberto Herrera Ruiz;7991685;False;WRITTEN_BY
Juvenal Rodríguez-Reséndiz;7991685;False;WRITTEN_BY
Jaime Ricardo Valenzuela González;7991686;True;WRITTEN_BY
Luis M. Romero-Rodriguez;7991686;False;WRITTEN_BY
María Soledad Ramírez-Montoya;7991686;False;WRITTEN_BY
Fan-Ray Revon Kuo;7991687;True;WRITTEN_BY
Ping-Han Cheng;7991687;False;WRITTEN_BY
Shih-Hui Gilbert Chang;7991687;False;WRITTEN_BY
Ya-Ting Carolyn Yang;7991687;False;WRITTEN_BY
Jean-Marie Farines;7991688;True;WRITTEN_BY
José E. R. Cury;7991688;False;WRITTEN_BY
Marcos B. R. Vallim;7991688;False;WRITTEN_BY
Hernán Santos;7991689;True;WRITTEN_BY
Thomas F. Stafford;7991690;True;WRITTEN_BY
Dimitrios S. Alexiadis;7991691;True;WRITTEN_BY
Nikolaos Mitianoudis;7991691;False;WRITTEN_BY
Anthony S. Ruocco;7991692;True;WRITTEN_BY
Catherine Adams;7991693;True;WRITTEN_BY
Chang Lu 0002;7991693;False;WRITTEN_BY
Connie Yuen;7991693;False;WRITTEN_BY
Florence Glanfield;7991693;False;WRITTEN_BY
Maria Cutumisu;7991693;False;WRITTEN_BY
Balaji Kalluri;7991694;True;WRITTEN_BY
Divyaansh Chippa;7991694;False;WRITTEN_BY
Prajish Prasad;7991694;False;WRITTEN_BY
Prakrati Sharma;7991694;False;WRITTEN_BY
Dipti Srinivasan;7991695;True;WRITTEN_BY
Lily Rachmawati;7991695;False;WRITTEN_BY
Alexandra-Iulia Szedlak-Stînean;7991696;True;WRITTEN_BY
Claudia-Adina Bojan-Dragos;7991696;False;WRITTEN_BY
Elena-Lorena Hedrea;7991696;False;WRITTEN_BY
Emil M. Petriu;7991696;False;WRITTEN_BY
Radu-Emil Precup;7991696;False;WRITTEN_BY
Raul-Cristian Roman;7991696;False;WRITTEN_BY
Jeff Kohlbeck;7991697;True;WRITTEN_BY
Peter G. LoPresti;7991697;False;WRITTEN_BY
Theodore W. Manikas;7991697;False;WRITTEN_BY
Jaana Holvikivi;7991698;True;WRITTEN_BY
Michael Cada;7991699;True;WRITTEN_BY
Pierre M. Lane;7991699;False;WRITTEN_BY
Ronnie Van Dommelen;7991699;False;WRITTEN_BY
Antonio J. Cubero-Atienza;7991700;True;WRITTEN_BY
Gerardo Pedrós Pérez;7991700;False;WRITTEN_BY
Lorenzo Salas-Morera;7991700;False;WRITTEN_BY
Marta Varo Martínez;7991700;False;WRITTEN_BY
Pilar Martínez Jiménez;7991700;False;WRITTEN_BY
Edurne Larraza-Mendiluze;7991701;True;WRITTEN_BY
Nestor Garay-Vitoria;7991701;False;WRITTEN_BY
Cynthia J. Finelli;7991702;True;WRITTEN_BY
Mark A. Wicks;7991702;False;WRITTEN_BY
Jae Wook Jeon;7991703;True;WRITTEN_BY
Seung Han Kim;7991703;False;WRITTEN_BY
Alexis B. Rey-Boué;7991704;True;WRITTEN_BY
Dionisio Ramírez Prieto;7991704;False;WRITTEN_BY
Fernando Martínez-Rodrigo;7991704;False;WRITTEN_BY
Luis Carlos Herrero-De Lucas;7991704;False;WRITTEN_BY
Santiago de Pablo;7991704;False;WRITTEN_BY
Charles F. Bunting;7991705;True;WRITTEN_BY
R. Alan Cheville;7991705;False;WRITTEN_BY
Nevena Ackovska;7991706;True;WRITTEN_BY
Sasko Ristov;7991706;False;WRITTEN_BY
Cüneyt Bayilmis;7991707;True;WRITTEN_BY
Sezgin Kaçar;7991707;False;WRITTEN_BY
Damián Montaldo;7991708;True;WRITTEN_BY
Diego Fernández Slezak;7991708;False;WRITTEN_BY
Esteban E. Mocskos;7991708;False;WRITTEN_BY
Pablo G. Turjanski;7991708;False;WRITTEN_BY
Carlos Medrano;7991709;True;WRITTEN_BY
Inmaculada Plaza;7991709;False;WRITTEN_BY
Ann Reinthal;7991710;True;WRITTEN_BY
Debbie K. Jackson;7991710;False;WRITTEN_BY
Eric M. Schearer;7991710;False;WRITTEN_BY
James C. McLaughlin;7991711;True;WRITTEN_BY
Kenneth L. Kaiser;7991711;False;WRITTEN_BY
Constantino Seixas Filho;7991712;True;WRITTEN_BY
Fábio Gonçalves Jota;7991712;False;WRITTEN_BY
Ronaldo Tadêu Pena;7991712;False;WRITTEN_BY
David S. Ochs;7991713;True;WRITTEN_BY
Ruth Douglas Miller;7991713;False;WRITTEN_BY
Alexander Abramovitz;7991714;True;WRITTEN_BY
George F. Paulik;7991715;True;WRITTEN_BY
Raymond P. Mayer;7991715;False;WRITTEN_BY
Richard H. McCuen;7991716;True;WRITTEN_BY
Alma Pisabarro-Marron;7991717;True;WRITTEN_BY
Carlos Vivaracho-Pascual;7991717;False;WRITTEN_BY
Esperanza Manso Martínez;7991717;False;WRITTEN_BY
Silvia Arias-Herguedas;7991717;False;WRITTEN_BY
Hermes Giberti;7991718;True;WRITTEN_BY
Simone Cinquemani;7991718;False;WRITTEN_BY
Ibrahim Albluwi;7991719;True;WRITTEN_BY
Ali Idri;7991720;True;WRITTEN_BY
Ambrosio Toval;7991720;False;WRITTEN_BY
Joaquín Nicolás Ros;7991720;False;WRITTEN_BY
Joaquín Vidal Meca;7991720;False;WRITTEN_BY
José Luis Fernández-Alemán;7991720;False;WRITTEN_BY
Juan Manuel Carrillo de Gea;7991720;False;WRITTEN_BY
Cinnamon Hillyard;7991721;True;WRITTEN_BY
David Goldstein;7991721;False;WRITTEN_BY
John Nordlinger;7991721;False;WRITTEN_BY
Kelvin Sung;7991721;False;WRITTEN_BY
Michael Panitz;7991721;False;WRITTEN_BY
Robin Lynn Angotti;7991721;False;WRITTEN_BY
Haiyang Jia;7991722;True;WRITTEN_BY
Jian Liao;7991722;False;WRITTEN_BY
Minhong Wang 0001;7991722;False;WRITTEN_BY
Vijayan Sugumaran;7991722;False;WRITTEN_BY
Weijia Ran;7991722;False;WRITTEN_BY
Te-Jen Su;7991723;True;WRITTEN_BY
Wei-Fan Chen 0002;7991723;False;WRITTEN_BY
Wen-Hsiung Wu;7991723;False;WRITTEN_BY
Amanpreet Kapoor;7991724;True;WRITTEN_BY
Christina Gardner-McCune;7991724;False;WRITTEN_BY
Eric D. Ragan;7991724;False;WRITTEN_BY
Pedro Guillermo Feijóo García;7991724;False;WRITTEN_BY
Benjamin Latimer;7991725;True;WRITTEN_BY
David A. Bergin;7991725;False;WRITTEN_BY
David J. Schulz;7991725;False;WRITTEN_BY
Satish S. Nair;7991725;False;WRITTEN_BY
Vinay Guntu;7991725;False;WRITTEN_BY
Benjamin Vandiver;7991726;True;WRITTEN_BY
Brian D. Storey;7991726;False;WRITTEN_BY
Burt S. Tilley;7991726;False;WRITTEN_BY
Christina Shea;7991726;False;WRITTEN_BY
David Anderson 0003;7991726;False;WRITTEN_BY
David V. Kerns Jr.;7991726;False;WRITTEN_BY
Diana Dabby;7991726;False;WRITTEN_BY
Gill A. Pratt;7991726;False;WRITTEN_BY
Helen Donis-Keller;7991726;False;WRITTEN_BY
Hillary Berbeco;7991726;False;WRITTEN_BY
Jill D. Crisman;7991726;False;WRITTEN_BY
Joanne Pratt;7991726;False;WRITTEN_BY
John R. Bourne;7991726;False;WRITTEN_BY
Jonathan D. Stolk;7991726;False;WRITTEN_BY
Lynn Andrea Stein;7991726;False;WRITTEN_BY
Mark H. Somerville;7991726;False;WRITTEN_BY
Michael Moody;7991726;False;WRITTEN_BY
Richard K. Miller;7991726;False;WRITTEN_BY
Robert Martello;7991726;False;WRITTEN_BY
Sarah Spence Adams;7991726;False;WRITTEN_BY
Sherra E. Kerns;7991726;False;WRITTEN_BY
Stephen S. Holt;7991726;False;WRITTEN_BY
Stephen Schiffman;7991726;False;WRITTEN_BY
Yevgeniya V. Zastavker;7991726;False;WRITTEN_BY
Ester M. Garzón;7991727;True;WRITTEN_BY
Inmaculada García;7991727;False;WRITTEN_BY
José-Jesús Fernández;7991727;False;WRITTEN_BY
Phillip C. Wankat;7991728;True;WRITTEN_BY
Habib Hamam;7991729;True;WRITTEN_BY
Samia Loucif;7991729;False;WRITTEN_BY
Asuncion Perez-Pascual;7991730;True;WRITTEN_BY
Javier Valls;7991730;False;WRITTEN_BY
José F. Toledo;7991730;False;WRITTEN_BY
Trinidad Sansaloni;7991730;False;WRITTEN_BY
Vicente Torres-Carot;7991730;False;WRITTEN_BY
Vicenç Almenar;7991730;False;WRITTEN_BY
Atieno Amadi;7991731;True;WRITTEN_BY
Fay Cobb Payton;7991731;False;WRITTEN_BY
Lynette Kvasny;7991731;False;WRITTEN_BY
Peter Meso;7991731;False;WRITTEN_BY
Victor Wacham A. Mbarika;7991731;False;WRITTEN_BY
Carlos Di Pietro;7991732;True;WRITTEN_BY
Facundo Pessacg;7991732;False;WRITTEN_BY
Matías Nitsche;7991732;False;WRITTEN_BY
Pablo de Cristóforis;7991732;False;WRITTEN_BY
Sol Pedre;7991732;False;WRITTEN_BY
Thomas Fischer 0006;7991732;False;WRITTEN_BY
Baquer Mazhari;7991733;True;WRITTEN_BY
Wail A. Mousa;7991734;True;WRITTEN_BY
Anthony J. Marchese;7991735;True;WRITTEN_BY
Heidi L. Newell;7991735;False;WRITTEN_BY
John L. Schmalzel;7991735;False;WRITTEN_BY
Ravi Prakash Ramachandran;7991735;False;WRITTEN_BY
Robert P. Hesketh;7991735;False;WRITTEN_BY
Jessica Y. Guevara-Cedeño;7991736;True;WRITTEN_BY
Rodrigo Palma-Behnke;7991736;False;WRITTEN_BY
Rosa Uribe;7991736;False;WRITTEN_BY
Boxuan Li;7991737;True;WRITTEN_BY
Jinmei Liu;7991737;False;WRITTEN_BY
Shihong Ma;7991737;False;WRITTEN_BY
Xinyuan Wei;7991737;False;WRITTEN_BY
Xuhan Luo;7991737;False;WRITTEN_BY
Yan Cen;7991737;False;WRITTEN_BY
Beverly Amer;7991738;True;WRITTEN_BY
Yan Dang 0001;7991738;False;WRITTEN_BY
Yulei Zhang 0001;7991738;False;WRITTEN_BY
Michael L. Pate;7991739;True;WRITTEN_BY
Oenardi Lawanto;7991739;False;WRITTEN_BY
Presentacion Rivera-Reyes;7991739;False;WRITTEN_BY
Rakesh Garg;7991740;True;WRITTEN_BY
Ramesh Kumar 0001;7991740;False;WRITTEN_BY
Sandhya Garg;7991740;False;WRITTEN_BY
José Luis Rodríguez-Marrero;7991741;True;WRITTEN_BY
Dirk Niggemeyer;7991742;True;WRITTEN_BY
Elizabeth M. Rudnick;7991742;False;WRITTEN_BY
Kevin J. Stephano;7991742;False;WRITTEN_BY
France Bélanger;7991743;True;WRITTEN_BY
George M. Kasper;7991743;False;WRITTEN_BY
K. Vernard Harrington;7991743;False;WRITTEN_BY
Tracy Lewis;7991743;False;WRITTEN_BY
Wanda J. Smith;7991743;False;WRITTEN_BY
Karsten Weihe;7991744;True;WRITTEN_BY
Svana Esche;7991744;False;WRITTEN_BY
Christine Winberg;7991745;True;WRITTEN_BY
Elizabeth S. van Aswegen;7991745;False;WRITTEN_BY
Nico Beute;7991745;False;WRITTEN_BY
Fernando Martínez 0004;7991746;True;WRITTEN_BY
Luis Carlos Herrero;7991746;False;WRITTEN_BY
Santiago de Pablo;7991746;False;WRITTEN_BY
Russell L. Pimmel;7991747;True;WRITTEN_BY
Alan C. Bovik;7991748;True;WRITTEN_BY
Frank P. Baumgartner;7991748;False;WRITTEN_BY
George Panayi;7991748;False;WRITTEN_BY
Umesh Rajashekar;7991748;False;WRITTEN_BY
Carina Savander-Ranne;7991749;True;WRITTEN_BY
Olli-Pekka Lundén;7991749;False;WRITTEN_BY
Samuli Kolari;7991749;False;WRITTEN_BY
Lawrence M. Chatman;7991750;True;WRITTEN_BY
Linda M. Head;7991750;False;WRITTEN_BY
Ravi Prakash Ramachandran;7991750;False;WRITTEN_BY
Ying Tang;7991750;False;WRITTEN_BY
Tina A. Hudson;7991751;True;WRITTEN_BY
Covadonga Lorenzo;7991752;True;WRITTEN_BY
Gabriel-Miro Muntean;7991752;False;WRITTEN_BY
Gianluca Cornetta;7991752;False;WRITTEN_BY
Mohammed Amine Togou;7991752;False;WRITTEN_BY
Francesco Pinciroli;7991753;True;WRITTEN_BY
Gabriella Tognola;7991753;False;WRITTEN_BY
Marco Masseroli;7991753;False;WRITTEN_BY
Jan Chudoba;7991754;True;WRITTEN_BY
Jan Faigl;7991754;False;WRITTEN_BY
Karel Kosnar;7991754;False;WRITTEN_BY
Libor Preucil;7991754;False;WRITTEN_BY
Miroslav Kulich;7991754;False;WRITTEN_BY
Tomás Krajník;7991754;False;WRITTEN_BY
Susan M. Lord;7991755;True;WRITTEN_BY
James A. McCart;7991756;True;WRITTEN_BY
Jay Jarman;7991756;False;WRITTEN_BY
David Wahlgren Parent;7991757;True;WRITTEN_BY
Lourdes Del Rio-Parent;7991757;False;WRITTEN_BY
Andy Luse;7991758;True;WRITTEN_BY
Doug Jacobson;7991758;False;WRITTEN_BY
Julie A. Rursch;7991758;False;WRITTEN_BY
Sami Barmada;7991759;True;WRITTEN_BY
Angel Grediaga Olivo;7991760;True;WRITTEN_BY
Bernardo Ledesma Latorre;7991760;False;WRITTEN_BY
Pedro Pablo Garrido Abenza;7991760;False;WRITTEN_BY
Paolo Maggi;7991761;True;WRITTEN_BY
Riccardo Sisto;7991761;False;WRITTEN_BY
Adam Kirn;7991762;True;WRITTEN_BY
Allison Godwin;7991762;False;WRITTEN_BY
Beverly Ma;7991762;False;WRITTEN_BY
Catherine McGough;7991762;False;WRITTEN_BY
Dina Verdin;7991762;False;WRITTEN_BY
Geoff Potvin;7991762;False;WRITTEN_BY
Hank Boone;7991762;False;WRITTEN_BY
Jacqueline Doyle;7991762;False;WRITTEN_BY
Jacqueline Rohde;7991762;False;WRITTEN_BY
Lisa Benson 0001;7991762;False;WRITTEN_BY
Monique Ross;7991762;False;WRITTEN_BY
Antonio Jimeno-Morenilla;7991763;True;WRITTEN_BY
Diego Marcos-Jorquera;7991763;False;WRITTEN_BY
Maria Luisa Pertegal-Felices;7991763;False;WRITTEN_BY
Raquel Gilar-Corbi;7991763;False;WRITTEN_BY
Björn Decker 0001;7991764;True;WRITTEN_BY
Eric Ras;7991764;False;WRITTEN_BY
Jörg Rech;7991764;False;WRITTEN_BY
Ralf Carbon;7991764;False;WRITTEN_BY
Antonio Garcia Espinosa;7991765;True;WRITTEN_BY
Jordi-Roger Riba Ruiz;7991765;False;WRITTEN_BY
Luis Romeral;7991765;False;WRITTEN_BY
Simone C. dos Santos;7991766;True;WRITTEN_BY
J. Ángel Velázquez-Iturbide;7991767;True;WRITTEN_BY
María Eugenia Castellanos;7991767;False;WRITTEN_BY
Raquel Hijón-Neira;7991767;False;WRITTEN_BY
Dirceu Da Silva;7991768;True;WRITTEN_BY
Enzo Gaudino Mendes;7991768;False;WRITTEN_BY
Jefferson De Souza Pinto;7991768;False;WRITTEN_BY
José Domingos Adriano;7991768;False;WRITTEN_BY
Rosley Anholon;7991768;False;WRITTEN_BY
Tiago F. A. C. Sigahi;7991768;False;WRITTEN_BY
Edward J. Coyle;7991769;True;WRITTEN_BY
Julia Sonnenberg-Klein;7991769;False;WRITTEN_BY
Alexis B. Rey-Boué;7991770;True;WRITTEN_BY
Fernando Martínez-Rodrigo;7991770;False;WRITTEN_BY
Luis Carlos Herrero-De Lucas;7991770;False;WRITTEN_BY
Santiago de Pablo;7991770;False;WRITTEN_BY
Chris J. Harrison;7991771;True;WRITTEN_BY
Omar M. Sallabi;7991771;False;WRITTEN_BY
Stephen E. Eldridge;7991771;False;WRITTEN_BY
Brock J. LaMeres;7991772;True;WRITTEN_BY
Dustin B. Thoman;7991772;False;WRITTEN_BY
Jessi L. Smith;7991772;False;WRITTEN_BY
Maxwell S. Burns;7991772;False;WRITTEN_BY
Angel Gomez-Sacristan;7991773;True;WRITTEN_BY
Miguel A. Rodriguez-Hernandez;7991773;False;WRITTEN_BY
Víctor-M. Sempere-Payá;7991773;False;WRITTEN_BY
Anastasios Drosopoulos;7991774;True;WRITTEN_BY
Marios Hatziprokopiou;7991774;False;WRITTEN_BY
Jungkuk Kim;7991775;True;WRITTEN_BY
José Antonio Marinho Brandão Faria;7991776;True;WRITTEN_BY
Elias Todorovich;7991777;True;WRITTEN_BY
José A. Marone;7991777;False;WRITTEN_BY
Martín Vázquez 0001;7991777;False;WRITTEN_BY
Alessandro Neri 0001;7991778;True;WRITTEN_BY
Federica Battisti;7991778;False;WRITTEN_BY
Giulia Boato;7991778;False;WRITTEN_BY
Marco Carli;7991778;False;WRITTEN_BY
Alexander H. Slocum;7991779;True;WRITTEN_BY
Hongshen Ma;7991779;False;WRITTEN_BY
Brock J. LaMeres;7991780;True;WRITTEN_BY
Carolyn Plumb;7991780;False;WRITTEN_BY
Keith F. Conner;7991781;True;WRITTEN_BY
Slavko Kocijancic;7991782;True;WRITTEN_BY
Joanne Ingham;7991783;True;WRITTEN_BY
Meixiu Lu;7991784;True;WRITTEN_BY
Ming Ming Chiu;7991784;False;WRITTEN_BY
Eric Forcael;7991785;True;WRITTEN_BY
Francisco Orozco;7991785;False;WRITTEN_BY
Gonzalo Garcés;7991785;False;WRITTEN_BY
Jia Di;7991786;True;WRITTEN_BY
Jiann-Shiun Yuan;7991786;False;WRITTEN_BY
Alexander Abramovitz;7991787;True;WRITTEN_BY
Aida Monfort-Muriach;7991788;True;WRITTEN_BY
Carlos Granell;7991788;False;WRITTEN_BY
Carmen López-Girona;7991788;False;WRITTEN_BY
Enrique Cueto-Rubio;7991788;False;WRITTEN_BY
Sergio Trilles;7991788;False;WRITTEN_BY
Ivan Z. Milentijevic;7991789;True;WRITTEN_BY
Oliver M. Vojinovic;7991789;False;WRITTEN_BY
Vladimir M. Ciric;7991789;False;WRITTEN_BY
Vladimir Simic;7991789;False;WRITTEN_BY
Te-Jen Su;7991790;True;WRITTEN_BY
Wei-Fan Chen 0002;7991790;False;WRITTEN_BY
Wen-Hsiung Wu;7991790;False;WRITTEN_BY
Frank Lüders;7991791;True;WRITTEN_BY
Martin Höst;7991791;False;WRITTEN_BY
Robert Feldt;7991791;False;WRITTEN_BY
Dan Budny;7991792;True;WRITTEN_BY
Teresa Larkin-Hein;7991792;False;WRITTEN_BY
Christos Tokatlidis;7991793;True;WRITTEN_BY
Dimitrios Papakostas;7991793;False;WRITTEN_BY
Sokratis Tselegkaridis;7991793;False;WRITTEN_BY
Theodosios Sapounidis;7991793;False;WRITTEN_BY
Ramon Lawrence;7991794;True;WRITTEN_BY
Jimmie J. Cathey;7991795;True;WRITTEN_BY
Roman Kuc;7991796;True;WRITTEN_BY
