:START_ID;:END_ID;corresponding_author:boolean;:TYPE
Friedemann Leibfritz;7995751;True;WRITTEN_BY
Jan H. Maruhn;7995751;False;WRITTEN_BY
André L. M. Martinez;7995752;True;WRITTEN_BY
Benar Fux Svaiter;7995752;False;WRITTEN_BY
Emerson V. Castelani;7995752;False;WRITTEN_BY
José Mario Martínez;7995752;False;WRITTEN_BY
Hu Shao;7995753;True;WRITTEN_BY
Ting Wu;7995753;False;WRITTEN_BY
Xiaoquan Wang;7995753;False;WRITTEN_BY
Stefan Volkwein;7995754;True;WRITTEN_BY
Jie Jiang 0003;7995755;True;WRITTEN_BY
Shen Peng;7995755;False;WRITTEN_BY
Maryam Fazel;7995756;True;WRITTEN_BY
Reza Eghbali;7995756;False;WRITTEN_BY
Mahboubeh Zarezadeh Mehrizi;7995757;True;WRITTEN_BY
Mahsa Mirmomeni;7995757;False;WRITTEN_BY
Miguel A. Mariño;7995757;False;WRITTEN_BY
Omid Bozorg Haddad;7995757;False;WRITTEN_BY
Bernard Gendron;7995758;True;WRITTEN_BY
Ivana Ljubic;7995758;False;WRITTEN_BY
Stefan Gollowitzer;7995758;False;WRITTEN_BY
Bruno Simeone;7995759;True;WRITTEN_BY
Jonathan Eckstein;7995759;False;WRITTEN_BY
Mikhail Nediak;7995759;False;WRITTEN_BY
Peter L. Hammer;7995759;False;WRITTEN_BY
Ying Liu;7995759;False;WRITTEN_BY
Arnd Rösch;7995760;True;WRITTEN_BY
Klaus Krumbiegel;7995760;False;WRITTEN_BY
Andreas Themelis;7995761;True;WRITTEN_BY
Marc Moonen;7995761;False;WRITTEN_BY
Panagiotis Patrinos;7995761;False;WRITTEN_BY
Pourya Behmandpoor;7995761;False;WRITTEN_BY
Puya Latafat;7995761;False;WRITTEN_BY
April Sagan;7995762;True;WRITTEN_BY
John E. Mitchell 0001;7995762;False;WRITTEN_BY
Christian Clason;7995763;True;WRITTEN_BY
Richard C. Barnard;7995763;False;WRITTEN_BY
Philippe L. Toint;7995764;True;WRITTEN_BY
Serge Gratton;7995764;False;WRITTEN_BY
Vincent Malmedy;7995764;False;WRITTEN_BY
Ekkehard W. Sachs;7995765;True;WRITTEN_BY
F.-S. Kupfer;7995765;False;WRITTEN_BY
Christian Prins;7995766;True;WRITTEN_BY
Hasan Murat Afsar;7995766;False;WRITTEN_BY
Juan Carlos Rivera;7995766;False;WRITTEN_BY
Jacques A. Ferland;7995767;True;WRITTEN_BY
Marius Posta;7995767;False;WRITTEN_BY
Philippe Michelon;7995767;False;WRITTEN_BY
Diane E. Vaughan;7995768;True;WRITTEN_BY
Hemanshu Kaul;7995768;False;WRITTEN_BY
Sheldon H. Jacobson;7995768;False;WRITTEN_BY
Consolación Gil;7995769;True;WRITTEN_BY
Julio Ortega Lopera;7995769;False;WRITTEN_BY
Maria Dolores Gil Montoya;7995769;False;WRITTEN_BY
Raul Baños;7995769;False;WRITTEN_BY
Szilárd Csaba László;7995770;True;WRITTEN_BY
Franz Rendl;7995771;True;WRITTEN_BY
Jens Clausen;7995771;False;WRITTEN_BY
Michael Perregaard;7995771;False;WRITTEN_BY
Stefan E. Karisch;7995771;False;WRITTEN_BY
André L. Tits;7995772;True;WRITTEN_BY
Pierre-Antoine Absil;7995772;False;WRITTEN_BY
Arnd Rösch;7995773;True;WRITTEN_BY
Mariano Mateos;7995773;False;WRITTEN_BY
William W. Hager;7995774;True;WRITTEN_BY
Jurij Silc;7995775;True;WRITTEN_BY
Peter Korosec;7995775;False;WRITTEN_BY
Feng Guo;7995776;True;WRITTEN_BY
Liguo Jiao;7995776;False;WRITTEN_BY
Knyaz Sh. Mamedov;7995777;True;WRITTEN_BY
Sahib S. Mardanov;7995777;False;WRITTEN_BY
Liping Zhang 0008;7995778;True;WRITTEN_BY
Liqun Qi 0001;7995778;False;WRITTEN_BY
Zhenyu Ming;7995778;False;WRITTEN_BY
A. Valdebenito;7995779;True;WRITTEN_BY
Oscar Barrientos;7995779;False;WRITTEN_BY
P. Reyes;7995779;False;WRITTEN_BY
Rafael Correa;7995779;False;WRITTEN_BY
Christoph Neumann 0002;7995780;True;WRITTEN_BY
Jacopo M. Ricci;7995780;False;WRITTEN_BY
Lorenzo Lampariello;7995780;False;WRITTEN_BY
Oliver Stein;7995780;False;WRITTEN_BY
Simone Sagratella;7995780;False;WRITTEN_BY
Erling D. Andersen;7995781;True;WRITTEN_BY
Yinyu Ye 0001;7995781;False;WRITTEN_BY
Akiko Yoshise;7995782;True;WRITTEN_BY
Zhijian Lai;7995782;False;WRITTEN_BY
Ling Huang;7995783;True;WRITTEN_BY
Yaodong Cui;7995783;False;WRITTEN_BY
J. Ben Rosen;7995784;True;WRITTEN_BY
M. E. Thompson;7995784;False;WRITTEN_BY
O. L. Mangasarian;7995784;False;WRITTEN_BY
Nguyen V. Thoai;7995785;True;WRITTEN_BY
Reiner Horst;7995785;False;WRITTEN_BY
C. Yalçin Kaya;7995786;True;WRITTEN_BY
Francisco Facchinei;7995787;True;WRITTEN_BY
Marco Sciandrone;7995787;False;WRITTEN_BY
Veronica Piccialli;7995787;False;WRITTEN_BY
John W. Chinneck;7995788;True;WRITTEN_BY
Jong-Shi Pang;7995789;True;WRITTEN_BY
Akram Taati;7995790;True;WRITTEN_BY
Henry Wolkowicz;7995790;False;WRITTEN_BY
Maziar Salahi;7995790;False;WRITTEN_BY
Kaj Holmberg;7995791;True;WRITTEN_BY
Abderrahman Bouhamidi;7995792;True;WRITTEN_BY
Khalide Jbilou;7995792;False;WRITTEN_BY
Marcos Raydan;7995792;False;WRITTEN_BY
Liqun Qi 0001;7995793;True;WRITTEN_BY
Zhongming Chen;7995793;False;WRITTEN_BY
Jayashree Shankar;7995794;True;WRITTEN_BY
Layne T. Watson;7995794;False;WRITTEN_BY
Raphael T. Haftka;7995794;False;WRITTEN_BY
Bo Peng;7995795;True;WRITTEN_BY
Immanuel M. Bomze;7995795;False;WRITTEN_BY
Jon Lee 0001;7995796;True;WRITTEN_BY
Marcia Fampa;7995796;False;WRITTEN_BY
Wendel Melo;7995796;False;WRITTEN_BY
Constantin Zopounidis;7995797;True;WRITTEN_BY
Michael Doumpos;7995797;False;WRITTEN_BY
Jinyan Fan;7995798;True;WRITTEN_BY
Alejandro Melero Carrillo;7995799;True;WRITTEN_BY
Claudio Estatico;7995799;False;WRITTEN_BY
Luca Calatroni;7995799;False;WRITTEN_BY
Marta Lazzaretti;7995799;False;WRITTEN_BY
Abdelkader Sbihi;7995800;True;WRITTEN_BY
Mhand Hifi;7995800;False;WRITTEN_BY
Slim Sadfi;7995800;False;WRITTEN_BY
Ensio Suonperä;7995801;True;WRITTEN_BY
Tuomo Valkonen;7995801;False;WRITTEN_BY
Gabriel A. Carrizo;7995802;True;WRITTEN_BY
María Daniela Sánchez;7995802;False;WRITTEN_BY
María Laura Schuverdt;7995802;False;WRITTEN_BY
Nadia S. Fazzio;7995802;False;WRITTEN_BY
Eiki Yamakawa;7995803;True;WRITTEN_BY
Hien Nguyen;7995803;False;WRITTEN_BY
Jean-Jacques Strodiot;7995803;False;WRITTEN_BY
Masao Fukushima;7995803;False;WRITTEN_BY
Mounir Haddou;7995803;False;WRITTEN_BY
Takanobu Sugimoto;7995803;False;WRITTEN_BY
Zhe Chen 0019;7995804;True;WRITTEN_BY
Abdelwaheb Rebaï;7995805;True;WRITTEN_BY
Bassem Jarboui;7995805;False;WRITTEN_BY
Hanen Akrout;7995805;False;WRITTEN_BY
Patrick Siarry;7995805;False;WRITTEN_BY
Lorenz T. Biegler;7995806;True;WRITTEN_BY
Shivakumar Kameswaran;7995806;False;WRITTEN_BY
Mhand Hifi;7995807;True;WRITTEN_BY
Erling D. Andersen;7995808;True;WRITTEN_BY
Daniel Wachsmuth;7995809;True;WRITTEN_BY
Karl Kunisch;7995809;False;WRITTEN_BY
Meng-Meng Zheng;7995810;True;WRITTEN_BY
Yong Wang 0060;7995810;False;WRITTEN_BY
Zheng-Hai Huang;7995810;False;WRITTEN_BY
Franck Iutzeler;7995811;True;WRITTEN_BY
Gilles Bareilles;7995811;False;WRITTEN_BY
Andrew C. Eberhard;7995812;True;WRITTEN_BY
Brian C. Dandurand;7995812;False;WRITTEN_BY
Fabricio Oliveira;7995812;False;WRITTEN_BY
Jeffrey Christiansen;7995812;False;WRITTEN_BY
Maxim V. Dolgopolik;7995813;True;WRITTEN_BY
A. Krivulya;7995814;True;WRITTEN_BY
Guntram Scheithauer;7995814;False;WRITTEN_BY
Tatiana E. Romanova;7995814;False;WRITTEN_BY
Yu. G. Stoyan;7995814;False;WRITTEN_BY
Franz Rendl;7995815;True;WRITTEN_BY
Philipp Hungerländer;7995815;False;WRITTEN_BY
Alberto Seeger;7995816;True;WRITTEN_BY
António Pinto da Costa;7995816;False;WRITTEN_BY
Chefi Triki;7995817;True;WRITTEN_BY
János Barta;7995817;False;WRITTEN_BY
Paolo Nobili;7995817;False;WRITTEN_BY
Roberto Montemanni;7995817;False;WRITTEN_BY
Valeria Leggieri;7995817;False;WRITTEN_BY
Kim-Chuan Toh;7995818;True;WRITTEN_BY
Kuangyu Ding;7995818;False;WRITTEN_BY
Xin Yee Lam;7995818;False;WRITTEN_BY
Luca Consolini;7995819;True;WRITTEN_BY
Marco Locatelli 0001;7995819;False;WRITTEN_BY
Mattia Laurini;7995819;False;WRITTEN_BY
Bo Yu;7995820;True;WRITTEN_BY
Jiao Li;7995820;False;WRITTEN_BY
Yu-Fei Yang;7995820;False;WRITTEN_BY
Daoli Zhu;7995821;True;WRITTEN_BY
Patrice Marcotte;7995821;False;WRITTEN_BY
Akbar Karimi 0002;7995822;True;WRITTEN_BY
Hadi Nobahari;7995822;False;WRITTEN_BY
Patrick Siarry;7995822;False;WRITTEN_BY
Zvi Drezner;7995823;True;WRITTEN_BY
Christodoulos A. Floudas;7995824;True;WRITTEN_BY
Scott R. McAllister;7995824;False;WRITTEN_BY
;7995825;True;WRITTEN_BY
Yuanyan Chen;7995826;True;WRITTEN_BY
Kim-Chuan Toh;7995827;True;WRITTEN_BY
Naihua Xiu;7995827;False;WRITTEN_BY
Rui Wang 0060;7995827;False;WRITTEN_BY
Chen Ling 0001;7995828;True;WRITTEN_BY
Gaohang Yu;7995828;False;WRITTEN_BY
Liqun Qi 0001;7995828;False;WRITTEN_BY
Yanwei Xu 0004;7995828;False;WRITTEN_BY
Abel Soares Siqueira;7995829;True;WRITTEN_BY
Dominique Orban;7995829;False;WRITTEN_BY
Bo Yu 0003;7995830;True;WRITTEN_BY
Guoqiang Wang;7995830;False;WRITTEN_BY
Olof Damberg;7995831;True;WRITTEN_BY
Sverre Storøy;7995831;False;WRITTEN_BY
Tor Sørevik;7995831;False;WRITTEN_BY
Mark Goh;7995832;True;WRITTEN_BY
Shaojian Qu;7995832;False;WRITTEN_BY
Xiujie Zhang;7995832;False;WRITTEN_BY
Elisabeth Diehl;7995833;True;WRITTEN_BY
Johannes Haubner;7995833;False;WRITTEN_BY
Michael Ulbrich;7995833;False;WRITTEN_BY
Stefan Ulbrich;7995833;False;WRITTEN_BY
Fatemeh Bani Asadi Rad;7995834;True;WRITTEN_BY
Felix Lieder;7995834;False;WRITTEN_BY
Florian Jarre;7995834;False;WRITTEN_BY
Michael Ulbrich;7995835;True;WRITTEN_BY
Moritz Keuthen;7995835;False;WRITTEN_BY
Giulia Ferrandi;7995836;True;WRITTEN_BY
Michiel E. Hochstenbach;7995836;False;WRITTEN_BY
Natasa Krejic;7995836;False;WRITTEN_BY
Vincent Guigues;7995837;True;WRITTEN_BY
Gonglin Yuan;7995838;True;WRITTEN_BY
Zengxin Wei;7995838;False;WRITTEN_BY
Zhongxing Wang 0001;7995838;False;WRITTEN_BY
Joaquim Júdice;7995839;True;WRITTEN_BY
Masao Fukushima;7995839;False;WRITTEN_BY
Valentina Sessa;7995839;False;WRITTEN_BY
Welington de Oliveira 0001;7995839;False;WRITTEN_BY
Antonio Sassano;7995840;True;WRITTEN_BY
Carlo Mannino;7995840;False;WRITTEN_BY
Jinhai Chen;7995841;True;WRITTEN_BY
Georgia Perakis;7995842;True;WRITTEN_BY
Jie Sun 0001;7995842;False;WRITTEN_BY
Xinwei Liu;7995842;False;WRITTEN_BY
Bingsheng He;7995843;True;WRITTEN_BY
Guoyong Gu;7995843;False;WRITTEN_BY
Xingju Cai;7995843;False;WRITTEN_BY
Hua Zhou 0001;7995844;True;WRITTEN_BY
Kenneth Lange;7995844;False;WRITTEN_BY
Jein-Shan Chen;7995845;True;WRITTEN_BY
Jia Wu 0007;7995845;False;WRITTEN_BY
Alfredo N. Iusem;7995846;True;WRITTEN_BY
José Yunier Bello Cruz;7995846;False;WRITTEN_BY
Anton Schiela;7995847;True;WRITTEN_BY
Martin Weiser;7995847;False;WRITTEN_BY
Tobias Gänzler;7995847;False;WRITTEN_BY
Anton Schiela;7995848;True;WRITTEN_BY
Arnd Rösch;7995848;False;WRITTEN_BY
Michael Hinze;7995848;False;WRITTEN_BY
Peter Benner;7995848;False;WRITTEN_BY
Roland Herzog;7995848;False;WRITTEN_BY
Volker Schulz 0001;7995848;False;WRITTEN_BY
Ubaldo M. García-Palomares;7995849;True;WRITTEN_BY
Panos M. Pardalos;7995850;True;WRITTEN_BY
Yong Li;7995850;False;WRITTEN_BY
Kim-Chuan Toh;7995851;True;WRITTEN_BY
;7995852;True;WRITTEN_BY
Antonio Sedeño-Noda;7995853;True;WRITTEN_BY
Carlos González-Martín;7995853;False;WRITTEN_BY
Minru Bai;7995854;True;WRITTEN_BY
Zihao Wang;7995854;False;WRITTEN_BY
Hanif D. Sherali;7995855;True;WRITTEN_BY
Isabel M. Ribeiro;7995855;False;WRITTEN_BY
Joaquim Júdice;7995855;False;WRITTEN_BY
Laura Antonelli;7995856;True;WRITTEN_BY
Marco Viola;7995856;False;WRITTEN_BY
Valentina De Simone;7995856;False;WRITTEN_BY
Jean Bigeon;7995857;True;WRITTEN_BY
Ludovic Salomon;7995857;False;WRITTEN_BY
Sébastien Le Digabel;7995857;False;WRITTEN_BY
Lam Quoc Anh;7995858;True;WRITTEN_BY
Le Dung Muu;7995858;False;WRITTEN_BY
Tran Quoc Duy;7995858;False;WRITTEN_BY
Truong Van Tri;7995858;False;WRITTEN_BY
A. K. Singh;7995859;True;WRITTEN_BY
Axel Klar;7995859;False;WRITTEN_BY
Michael Herty;7995859;False;WRITTEN_BY
Peter Spellucci;7995859;False;WRITTEN_BY
Lei Wang 0224;7995860;True;WRITTEN_BY
Xin Liu 0001;7995860;False;WRITTEN_BY
Yin Zhang 0010;7995860;False;WRITTEN_BY
Fredi Tröltzsch;7995861;True;WRITTEN_BY
Irwin Yousept;7995861;False;WRITTEN_BY
Jacek Gondzio;7995862;True;WRITTEN_BY
P. Subbaraj;7995863;True;WRITTEN_BY
S. Anand;7995863;False;WRITTEN_BY
S. Saravanasankar;7995863;False;WRITTEN_BY
Cristiano Cervellera;7995864;True;WRITTEN_BY
Marcello Sanguineti;7995864;False;WRITTEN_BY
Marco Baglietto;7995864;False;WRITTEN_BY
Riccardo Zoppoli;7995864;False;WRITTEN_BY
Paul R. Arbic II;7995865;True;WRITTEN_BY
Vladislav Bukshtynov;7995865;False;WRITTEN_BY
Stavros A. Zenios;7995866;True;WRITTEN_BY
Ellips Masehian;7995867;True;WRITTEN_BY
Hossein Akbaripour;7995867;False;WRITTEN_BY
Nasrin Mohabbati-Kalejahi;7995867;False;WRITTEN_BY
K. Subramani 0001;7995868;True;WRITTEN_BY
Matthew D. Williamson;7995868;False;WRITTEN_BY
Cosmin G. Petra;7995869;True;WRITTEN_BY
Mihai Anitescu;7995869;False;WRITTEN_BY
Guan-shu Wang;7995870;True;WRITTEN_BY
Yi-gui Ou;7995870;False;WRITTEN_BY
Carmo P. Brás;7995871;True;WRITTEN_BY
José Mario Martínez;7995871;False;WRITTEN_BY
Marcos Raydan;7995871;False;WRITTEN_BY
Antonio Sassano;7995872;True;WRITTEN_BY
Carlo Mannino;7995872;False;WRITTEN_BY
Sara Mattia;7995872;False;WRITTEN_BY
Le Thi Khanh Hien;7995873;True;WRITTEN_BY
Masoud Ahookhosh;7995873;False;WRITTEN_BY
Nicolas Gillis;7995873;False;WRITTEN_BY
Panagiotis Patrinos;7995873;False;WRITTEN_BY
Lorenzo Lampariello;7995874;True;WRITTEN_BY
Simone Sagratella;7995874;False;WRITTEN_BY
Daniel Wachsmuth;7995875;True;WRITTEN_BY
Ira Neitzel;7995875;False;WRITTEN_BY
Veronika Karl;7995875;False;WRITTEN_BY
Kenji Hamatani;7995876;True;WRITTEN_BY
Masao Fukushima;7995876;False;WRITTEN_BY
Adil M. Bagirov;7995877;True;WRITTEN_BY
Adilson Elias Xavier;7995877;False;WRITTEN_BY
Burak Ordin;7995877;False;WRITTEN_BY
Gürkan Öztürk;7995877;False;WRITTEN_BY
M. J. D. Powell;7995878;True;WRITTEN_BY
Antoine Henrot;7995879;True;WRITTEN_BY
Antoni Zochowski;7995879;False;WRITTEN_BY
Jan Sokolowski;7995879;False;WRITTEN_BY
Lidia Jackowska-Strumillo;7995879;False;WRITTEN_BY
Arnaldo Risi;7995880;True;WRITTEN_BY
Laura Palagi;7995880;False;WRITTEN_BY
Marco Sciandrone;7995880;False;WRITTEN_BY
Stefano Lucidi;7995880;False;WRITTEN_BY
;7995881;True;WRITTEN_BY
Atharv Bhosekar;7995882;True;WRITTEN_BY
Kaiwen Ma;7995882;False;WRITTEN_BY
Luis Miguel Rios;7995882;False;WRITTEN_BY
Nikolaos V. Sahinidis;7995882;False;WRITTEN_BY
Sreekanth Rajagopalan;7995882;False;WRITTEN_BY
Abbas El Dor;7995883;True;WRITTEN_BY
Maurice Clerc;7995883;False;WRITTEN_BY
Patrick Siarry;7995883;False;WRITTEN_BY
Michal Cerný;7995884;True;WRITTEN_BY
Milan Hladík;7995884;False;WRITTEN_BY
Lorenz T. Biegler;7995885;True;WRITTEN_BY
Nikhil Arora;7995885;False;WRITTEN_BY
Jin-He Wang;7995886;True;WRITTEN_BY
Li-Ping Pang 0001;7995886;False;WRITTEN_BY
Qi Wu;7995886;False;WRITTEN_BY
Qiong Wu;7995886;False;WRITTEN_BY
Stephen M. Robinson;7995887;True;WRITTEN_BY
Ke-Wei Yang 0001;7995888;True;WRITTEN_BY
Lining Xing 0001;7995888;False;WRITTEN_BY
Ying-Wu Chen 0001;7995888;False;WRITTEN_BY
Ernesto G. Birgin;7995889;True;WRITTEN_BY
Gabriel Haeser;7995889;False;WRITTEN_BY
José Mario Martínez;7995889;False;WRITTEN_BY
Gamal N. Elnagar;7995890;True;WRITTEN_BY
Mohammad A. Kazemi;7995890;False;WRITTEN_BY
Víctor Blanco;7995891;True;WRITTEN_BY
K. Lakshmanan 0001;7995892;True;WRITTEN_BY
Shalabh Bhatnagar;7995892;False;WRITTEN_BY
Ahcène Bounceur;7995893;True;WRITTEN_BY
Madani Bezoui;7995893;False;WRITTEN_BY
Mustapha Moulaï;7995893;False;WRITTEN_BY
Reinhardt Euler;7995893;False;WRITTEN_BY
Bruce Christianson;7995894;True;WRITTEN_BY
Michael Bartholomew-Biggs;7995894;False;WRITTEN_BY
Ming Jian Zuo;7995894;False;WRITTEN_BY
Liang Yang;7995895;True;WRITTEN_BY
Wanchun Chen;7995895;False;WRITTEN_BY
Wenhao Du;7995895;False;WRITTEN_BY
William W. Hager;7995895;False;WRITTEN_BY
Jane J. Ye;7995896;True;WRITTEN_BY
Mengwei Xu 0003;7995896;False;WRITTEN_BY
Soon-Yi Wu;7995896;False;WRITTEN_BY
Jaroslav Haslinger;7995897;True;WRITTEN_BY
Raino A. E. Mäkinen;7995897;False;WRITTEN_BY
Hezhi Luo;7995898;True;WRITTEN_BY
Huixian Wu;7995898;False;WRITTEN_BY
Qian Li;7995898;False;WRITTEN_BY
Tianxing Gou;7995898;False;WRITTEN_BY
Beniamin Bogosel;7995899;True;WRITTEN_BY
Pedro R. S. Antunes;7995899;False;WRITTEN_BY
Yixun Shi;7995900;True;WRITTEN_BY
Michael V. Solodov;7995901;True;WRITTEN_BY
Cosmin G. Petra;7995902;True;WRITTEN_BY
J. A. Julian Hall;7995902;False;WRITTEN_BY
Mihai Anitescu;7995902;False;WRITTEN_BY
Miles Lubin;7995902;False;WRITTEN_BY
Christian Meyer 0001;7995903;True;WRITTEN_BY
Michael Hinze;7995903;False;WRITTEN_BY
Ján Lovísek;7995904;True;WRITTEN_BY
Jonathan Eckstein;7995905;True;WRITTEN_BY
Patrick R. Johnstone;7995905;False;WRITTEN_BY
Shinjae Yoo;7995905;False;WRITTEN_BY
Thomas Flynn 0001;7995905;False;WRITTEN_BY
Ernesto G. Birgin;7995906;True;WRITTEN_BY
José Mario Martínez;7995906;False;WRITTEN_BY
Leandro da Fonseca Prudente;7995906;False;WRITTEN_BY
Alexandra Schwartz;7995907;True;WRITTEN_BY
Martin Branda;7995907;False;WRITTEN_BY
Max Bucher;7995907;False;WRITTEN_BY
Michal Cervinka;7995907;False;WRITTEN_BY
Djamal Habet;7995908;True;WRITTEN_BY
Michel Vasquez;7995908;False;WRITTEN_BY
Yannick Vimont;7995908;False;WRITTEN_BY
Bernard Fortz;7995909;True;WRITTEN_BY
Mikkel Thorup;7995909;False;WRITTEN_BY
Hong-Xuan Huang;7995910;True;WRITTEN_BY
Oleg A. Prokopyev;7995910;False;WRITTEN_BY
Panos M. Pardalos;7995910;False;WRITTEN_BY
Marc Demange;7995911;True;WRITTEN_BY
Vangelis Th. Paschos;7995911;False;WRITTEN_BY
Hideho Ogasawara;7995912;True;WRITTEN_BY
Hiroshi Yabe;7995912;False;WRITTEN_BY
David Q. Mayne;7995913;True;WRITTEN_BY
Sasa V. Rakovic;7995913;False;WRITTEN_BY
Farin Mohammadi;7995914;True;WRITTEN_BY
Jeffery L. Kennington;7995914;False;WRITTEN_BY
Francesco Rinaldi;7995915;True;WRITTEN_BY
Luigi Grippo;7995915;False;WRITTEN_BY
Axel Dreves;7995916;True;WRITTEN_BY
Daniel Wachsmuth;7995917;True;WRITTEN_BY
Jan-Eric Wurst;7995917;False;WRITTEN_BY
K. Hofer;7995917;False;WRITTEN_BY
Sven Beuchler;7995917;False;WRITTEN_BY
Bingsheng He;7995918;True;WRITTEN_BY
Xiaoming Yuan 0001;7995918;False;WRITTEN_BY
Arnd Rösch;7995919;True;WRITTEN_BY
Kunibert G. Siebert;7995919;False;WRITTEN_BY
S. Steinig;7995919;False;WRITTEN_BY
Alemseged Gebrehiwot Weldeyesus;7995920;True;WRITTEN_BY
Jacek Gondzio;7995920;False;WRITTEN_BY
Anton Schiela;7995921;True;WRITTEN_BY
Martin Weiser;7995921;False;WRITTEN_BY
Flávia Chorobura;7995922;True;WRITTEN_BY
Ion Necoara;7995922;False;WRITTEN_BY
Jianwu Sun;7995923;True;WRITTEN_BY
LiGuo Huang;7995923;False;WRITTEN_BY
Rui Shen 0001;7995923;False;WRITTEN_BY
Xinsheng Xu;7995923;False;WRITTEN_BY
Zhiqing Meng;7995923;False;WRITTEN_BY
Olivier Klopfenstein;7995924;True;WRITTEN_BY
Leonid Faybusovich;7995925;True;WRITTEN_BY
Takashi Tsuchiya;7995925;False;WRITTEN_BY
Thanasak Mouktonglang;7995925;False;WRITTEN_BY
Christian Clason;7995926;True;WRITTEN_BY
Karl Kunisch;7995926;False;WRITTEN_BY
Li Tao Li;7995927;True;WRITTEN_BY
Yanjun Wang;7995927;False;WRITTEN_BY
Zhian Liang;7995927;False;WRITTEN_BY
Marc Demange;7995928;True;WRITTEN_BY
Hoai An Le Thi;7995929;True;WRITTEN_BY
Tao Pham Dinh;7995929;False;WRITTEN_BY
Thi-Minh-Tam Nguyen;7995929;False;WRITTEN_BY
J. M. Martínez;7995930;True;WRITTEN_BY
L. Ferreira-Mendonça;7995930;False;WRITTEN_BY
Véra Lucia Rocha Lopes;7995930;False;WRITTEN_BY
Silvia Bonettini;7995931;True;WRITTEN_BY
Valeria Ruggiero;7995931;False;WRITTEN_BY
David Abramson 0001;7995932;True;WRITTEN_BY
Marcus Randall;7995932;False;WRITTEN_BY
Francisco Facchinei;7995933;True;WRITTEN_BY
Gesualdo Scutari;7995933;False;WRITTEN_BY
Jong-Shi Pang;7995933;False;WRITTEN_BY
Mathias Stolpe;7995934;True;WRITTEN_BY
Wolfgang Achtziger;7995934;False;WRITTEN_BY
Xuejun Zhong;7995935;True;WRITTEN_BY
Xuwen Lu;7995935;False;WRITTEN_BY
Yi Xiang 0002;7995935;False;WRITTEN_BY
Yu-bin Zhong;7995935;False;WRITTEN_BY
Yuming Peng;7995935;False;WRITTEN_BY
Zhenyu Chen 0002;7995935;False;WRITTEN_BY
Kamiar Asgari;7995936;True;WRITTEN_BY
Michael J. Neely;7995936;False;WRITTEN_BY
Mustafa Kemal Tural;7995937;True;WRITTEN_BY
Nazli Dolu;7995937;False;WRITTEN_BY
Umur Hastürk;7995937;False;WRITTEN_BY
Chong You;7995938;True;WRITTEN_BY
Daniel P. Robinson;7995938;False;WRITTEN_BY
Hao Jiang;7995938;False;WRITTEN_BY
René Vidal;7995938;False;WRITTEN_BY
Benedetta Morini;7995939;True;WRITTEN_BY
Margherita Porcelli;7995939;False;WRITTEN_BY
Alexandre Caminada;7995940;True;WRITTEN_BY
Hakim Mabed;7995940;False;WRITTEN_BY
Jin-Kao Hao;7995940;False;WRITTEN_BY
Fredi Tröltzsch;7995941;True;WRITTEN_BY
Jean-Pierre Raymond;7995941;False;WRITTEN_BY
Nadir Arada;7995941;False;WRITTEN_BY
Dali Zhang;7995942;True;WRITTEN_BY
Huifu Xu;7995942;False;WRITTEN_BY
Jacqueline Morgan;7995943;True;WRITTEN_BY
M. Beatrice Lignola;7995943;False;WRITTEN_BY
Jinchuan Zhou;7995944;True;WRITTEN_BY
Jingyong Tang;7995944;False;WRITTEN_BY
Hiroshi Konno;7995945;True;WRITTEN_BY
Yoshihiro Takaya;7995945;False;WRITTEN_BY
Andreas Griewank;7995946;True;WRITTEN_BY
Lutz Lehmann;7995946;False;WRITTEN_BY
Torsten Bosse;7995946;False;WRITTEN_BY
Hongchao Zhang;7995947;True;WRITTEN_BY
Maryam Yashtini;7995947;False;WRITTEN_BY
William W. Hager;7995947;False;WRITTEN_BY
Xiaojing Ye;7995947;False;WRITTEN_BY
Yunmei Chen;7995947;False;WRITTEN_BY
Elijah Polak;7995948;True;WRITTEN_BY
Johannes O. Royset;7995948;False;WRITTEN_BY
Gerald L. Thompson;7995949;True;WRITTEN_BY
Hong Yan 0002;7995949;False;WRITTEN_BY
Kenji Ueda;7995950;True;WRITTEN_BY
Nobuo Yamashita;7995950;False;WRITTEN_BY
Giancarlo Raiconi;7995951;True;WRITTEN_BY
Paola Festa;7995951;False;WRITTEN_BY
Patrizia Cerulli;7995951;False;WRITTEN_BY
Hongchao Zhang;7995952;True;WRITTEN_BY
William W. Hager;7995952;False;WRITTEN_BY
Alexander G. Nikolaev;7995953;True;WRITTEN_BY
Darrall Henderson;7995953;False;WRITTEN_BY
Shane N. Hall;7995953;False;WRITTEN_BY
Sheldon H. Jacobson;7995953;False;WRITTEN_BY
Jeff T. Linderoth;7995954;True;WRITTEN_BY
Stephen J. Wright 0001;7995954;False;WRITTEN_BY
John Basel;7995955;True;WRITTEN_BY
Thomas R. Willemain;7995955;False;WRITTEN_BY
Jean-Louis Goffin;7995956;True;WRITTEN_BY
Michel Denault;7995956;False;WRITTEN_BY
Hongchao Zhang;7995957;True;WRITTEN_BY
Jianchao Bai;7995957;False;WRITTEN_BY
Miao Zhang 0021;7995957;False;WRITTEN_BY
David Esteban Bernal Neira;7995958;True;WRITTEN_BY
Ignacio E. Grossmann;7995958;False;WRITTEN_BY
Alysson M. Costa;7995959;True;WRITTEN_BY
